"player","ally_code","name","base_id","alignment","role","gear_level","power","stars","level","Affiliation1","Affiliation2","Affiliation3","Affiliation4","zeta_1","zeta_2","zeta_3"
"Martyvu",414326312,"Chirrut Îmwe","CHIRRUTIMWE","Light Side","Attacker",11,16788,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"Lexicon",755564748,"Chirrut Îmwe","CHIRRUTIMWE","Light Side","Attacker",12,17740,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"Zordo",347361694,"Chirrut Îmwe","CHIRRUTIMWE","Light Side","Attacker",10,16215,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"Cyrus Sophus",397523631,"Chirrut Îmwe","CHIRRUTIMWE","Light Side","Attacker",10,15330,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"Rufuska",517585818,"Chirrut Îmwe","CHIRRUTIMWE","Light Side","Attacker",10,15912,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"Wes Biriuk",625985749,"Chirrut Îmwe","CHIRRUTIMWE","Light Side","Attacker",8,11014,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"lisalala",274949228,"Chirrut Îmwe","CHIRRUTIMWE","Light Side","Attacker",11,16815,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"RogueSparrow",261839383,"Chirrut Îmwe","CHIRRUTIMWE","Light Side","Attacker",8,14391,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"Bullet",647171153,"Chirrut Îmwe","CHIRRUTIMWE","Light Side","Attacker",1,1536,4,50,"Rebel","Rogue One",NA,NA,NA,NA,NA
"Smartinsk",867856267,"Chirrut Îmwe","CHIRRUTIMWE","Light Side","Attacker",7,10660,7,78,"Rebel","Rogue One",NA,NA,NA,NA,NA
"GrandmasterHardy",589629316,"Chirrut Îmwe","CHIRRUTIMWE","Light Side","Attacker",12,17218,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"Rac00n",911198655,"Chirrut Îmwe","CHIRRUTIMWE","Light Side","Attacker",12,17227,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"Blaine",163941995,"Chirrut Îmwe","CHIRRUTIMWE","Light Side","Attacker",12,17581,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"Code",853781739,"Chopper","CHOPPERS3","Light Side","Support",8,13809,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"btrie",962472279,"Chopper","CHOPPERS3","Light Side","Support",9,11569,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Drewish",266161177,"Chopper","CHOPPERS3","Light Side","Support",10,15064,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"D'Artagnan",244782846,"Chopper","CHOPPERS3","Light Side","Support",10,15165,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Peps",912783323,"Chopper","CHOPPERS3","Light Side","Support",9,14635,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"YimYames",663748144,"Chopper","CHOPPERS3","Light Side","Support",8,12130,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Kelsier",866766384,"Chopper","CHOPPERS3","Light Side","Support",8,13228,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Oberon",298518446,"Chopper","CHOPPERS3","Light Side","Support",10,14881,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"boogstien",569715162,"Chopper","CHOPPERS3","Light Side","Support",8,13395,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"doctorx",284629595,"Chopper","CHOPPERS3","Light Side","Support",10,14788,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Tez",613277982,"Chopper","CHOPPERS3","Light Side","Support",3,6192,6,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Sarith LeKit",145177637,"Chopper","CHOPPERS3","Light Side","Support",4,5827,7,30,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Apathy",173129783,"Chopper","CHOPPERS3","Light Side","Support",8,13705,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Adam",641878415,"Chopper","CHOPPERS3","Light Side","Support",8,13225,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Mhann Uhdea",453922222,"Chopper","CHOPPERS3","Light Side","Support",9,14269,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Kems",588232271,"Chopper","CHOPPERS3","Light Side","Support",10,15168,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"NostraDazmous",126741569,"Chopper","CHOPPERS3","Light Side","Support",10,14085,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"kallah",742876214,"Chopper","CHOPPERS3","Light Side","Support",10,14943,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"AsahiSuperdry",469719352,"Chopper","CHOPPERS3","Light Side","Support",10,14853,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"DarthHelmet",627172986,"Chopper","CHOPPERS3","Light Side","Support",8,12801,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"DJ Harr0w",693446368,"Chopper","CHOPPERS3","Light Side","Support",8,13615,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Martyvu",414326312,"Chopper","CHOPPERS3","Light Side","Support",10,14850,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Lexicon",755564748,"Chopper","CHOPPERS3","Light Side","Support",9,14887,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Zordo",347361694,"Chopper","CHOPPERS3","Light Side","Support",8,13695,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Cyrus Sophus",397523631,"Chopper","CHOPPERS3","Light Side","Support",8,13614,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Rufuska",517585818,"Chopper","CHOPPERS3","Light Side","Support",8,11514,7,80,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Wes Biriuk",625985749,"Chopper","CHOPPERS3","Light Side","Support",9,13992,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"lisalala",274949228,"Chopper","CHOPPERS3","Light Side","Support",9,14344,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"RogueSparrow",261839383,"Chopper","CHOPPERS3","Light Side","Support",10,15391,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Bullet",647171153,"Chopper","CHOPPERS3","Light Side","Support",7,12573,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Smartinsk",867856267,"Chopper","CHOPPERS3","Light Side","Support",8,13582,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Scrubz",653454484,"Chopper","CHOPPERS3","Light Side","Support",11,16185,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"GrandmasterHardy",589629316,"Chopper","CHOPPERS3","Light Side","Support",8,13048,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Rac00n",911198655,"Chopper","CHOPPERS3","Light Side","Support",8,11689,7,85,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Blaine",163941995,"Chopper","CHOPPERS3","Light Side","Support",6,6538,7,45,"Droid","Phoenix","Rebel",NA,NA,NA,NA
"Code",853781739,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",8,10723,7,61,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"btrie",962472279,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",12,16681,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Drewish",266161177,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",9,12703,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"D'Artagnan",244782846,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",11,15990,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Peps",912783323,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",10,14401,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"YimYames",663748144,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",11,16102,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Kelsier",866766384,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",10,13720,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Oberon",298518446,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",10,13281,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"boogstien",569715162,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",8,11382,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"doctorx",284629595,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",8,11629,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Tez",613277982,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",8,12252,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Sarith LeKit",145177637,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",5,3448,5,50,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Apathy",173129783,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",9,10500,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Adam",641878415,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",11,16278,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Mhann Uhdea",453922222,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",9,12679,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Kems",588232271,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",10,14266,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"NostraDazmous",126741569,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",11,14955,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"kallah",742876214,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",9,13831,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"AsahiSuperdry",469719352,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",11,15880,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"DarthHelmet",627172986,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",8,12691,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"DJ Harr0w",693446368,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",9,13860,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Martyvu",414326312,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",10,14347,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Lexicon",755564748,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",10,14019,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Zordo",347361694,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",7,8323,7,65,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Cyrus Sophus",397523631,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",10,13633,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Rufuska",517585818,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",12,16080,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Wes Biriuk",625985749,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",8,8715,7,60,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"lisalala",274949228,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",5,4699,5,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"RogueSparrow",261839383,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",9,13746,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Bullet",647171153,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",3,1894,4,50,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Smartinsk",867856267,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",6,9312,7,70,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Scrubz",653454484,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",9,13764,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"GrandmasterHardy",589629316,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",9,13333,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Rac00n",911198655,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",9,12874,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Blaine",163941995,"Clone Sergeant - Phase I","CLONESERGEANTPHASEI","Light Side","Attacker",8,7513,6,80,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Code",853781739,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",7,9754,6,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"btrie",962472279,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",6,7045,7,50,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Drewish",266161177,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",6,4921,6,49,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"D'Artagnan",244782846,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,12883,7,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Peps",912783323,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,13038,7,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"YimYames",663748144,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",6,3636,4,57,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Kelsier",866766384,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,8767,6,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Oberon",298518446,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,12585,7,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"boogstien",569715162,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,12928,7,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"doctorx",284629595,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",6,4644,6,51,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Tez",613277982,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",7,4630,5,62,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Sarith LeKit",145177637,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",6,5122,5,60,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Apathy",173129783,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,10084,7,80,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Adam",641878415,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,12801,7,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Mhann Uhdea",453922222,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,8977,6,80,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Kems",588232271,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,9873,6,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"NostraDazmous",126741569,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,11470,7,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"kallah",742876214,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,10888,6,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"AsahiSuperdry",469719352,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,10869,6,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"DarthHelmet",627172986,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,11053,7,75,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"DJ Harr0w",693446368,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,5700,5,67,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Martyvu",414326312,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",6,5809,6,63,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Lexicon",755564748,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,13470,7,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Zordo",347361694,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,12936,7,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Cyrus Sophus",397523631,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,11592,7,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Rufuska",517585818,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,8350,6,68,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Wes Biriuk",625985749,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,12627,7,80,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"lisalala",274949228,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,12790,7,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"RogueSparrow",261839383,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,13962,7,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Bullet",647171153,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",6,3369,4,54,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Smartinsk",867856267,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,8154,6,71,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Scrubz",653454484,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,13726,7,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"GrandmasterHardy",589629316,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",11,15780,7,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Rac00n",911198655,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",6,5556,6,70,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Blaine",163941995,"Clone Wars Chewbacca","CLONEWARSCHEWBACCA","Light Side","Tank",8,12990,7,85,"Galactic Republic","Scoundrel",NA,NA,NA,NA,NA
"Code",853781739,"Colonel Starck","COLONELSTARCK","Dark Side","Support",7,11934,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"btrie",962472279,"Colonel Starck","COLONELSTARCK","Dark Side","Support",10,15444,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Drewish",266161177,"Colonel Starck","COLONELSTARCK","Dark Side","Support",10,15114,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"D'Artagnan",244782846,"Colonel Starck","COLONELSTARCK","Dark Side","Support",12,17352,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Peps",912783323,"Colonel Starck","COLONELSTARCK","Dark Side","Support",8,13293,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"YimYames",663748144,"Colonel Starck","COLONELSTARCK","Dark Side","Support",11,15835,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Kelsier",866766384,"Colonel Starck","COLONELSTARCK","Dark Side","Support",10,14935,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Oberon",298518446,"Colonel Starck","COLONELSTARCK","Dark Side","Support",9,13971,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"boogstien",569715162,"Colonel Starck","COLONELSTARCK","Dark Side","Support",11,15976,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"doctorx",284629595,"Colonel Starck","COLONELSTARCK","Dark Side","Support",8,13483,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Tez",613277982,"Colonel Starck","COLONELSTARCK","Dark Side","Support",7,12382,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Sarith LeKit",145177637,"Colonel Starck","COLONELSTARCK","Dark Side","Support",12,19593,7,85,"Empire","Imperial Trooper",NA,NA,"uniqueskill_COLONELSTARCK01",NA,NA
"Apathy",173129783,"Colonel Starck","COLONELSTARCK","Dark Side","Support",7,10366,6,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Adam",641878415,"Colonel Starck","COLONELSTARCK","Dark Side","Support",1,1014,4,1,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Mhann Uhdea",453922222,"Colonel Starck","COLONELSTARCK","Dark Side","Support",6,10918,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Kems",588232271,"Colonel Starck","COLONELSTARCK","Dark Side","Support",10,15048,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"NostraDazmous",126741569,"Colonel Starck","COLONELSTARCK","Dark Side","Support",11,16371,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"kallah",742876214,"Colonel Starck","COLONELSTARCK","Dark Side","Support",10,14955,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"DarthHelmet",627172986,"Colonel Starck","COLONELSTARCK","Dark Side","Support",8,9718,5,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"DJ Harr0w",693446368,"Colonel Starck","COLONELSTARCK","Dark Side","Support",10,15423,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Martyvu",414326312,"Colonel Starck","COLONELSTARCK","Dark Side","Support",9,13938,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Lexicon",755564748,"Colonel Starck","COLONELSTARCK","Dark Side","Support",10,15715,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Zordo",347361694,"Colonel Starck","COLONELSTARCK","Dark Side","Support",12,17233,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Cyrus Sophus",397523631,"Colonel Starck","COLONELSTARCK","Dark Side","Support",12,17050,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Rufuska",517585818,"Colonel Starck","COLONELSTARCK","Dark Side","Support",12,17256,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Wes Biriuk",625985749,"Colonel Starck","COLONELSTARCK","Dark Side","Support",9,14532,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"lisalala",274949228,"Colonel Starck","COLONELSTARCK","Dark Side","Support",1,1341,4,50,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"RogueSparrow",261839383,"Colonel Starck","COLONELSTARCK","Dark Side","Support",8,12666,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Bullet",647171153,"Colonel Starck","COLONELSTARCK","Dark Side","Support",1,3183,6,50,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Smartinsk",867856267,"Colonel Starck","COLONELSTARCK","Dark Side","Support",1,4656,7,1,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Scrubz",653454484,"Colonel Starck","COLONELSTARCK","Dark Side","Support",11,18570,7,85,"Empire","Imperial Trooper",NA,NA,"uniqueskill_COLONELSTARCK01",NA,NA
"GrandmasterHardy",589629316,"Colonel Starck","COLONELSTARCK","Dark Side","Support",7,9334,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Rac00n",911198655,"Colonel Starck","COLONELSTARCK","Dark Side","Support",7,9357,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Blaine",163941995,"Colonel Starck","COLONELSTARCK","Dark Side","Support",11,16347,7,85,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Code",853781739,"Commander Luke Skywalker","COMMANDERLUKESKYWALKER","Light Side","Attacker",12,21465,7,85,"Rebel",NA,NA,NA,"uniqueskill_COMMANDERLUKESKYWALKER02",NA,NA
"btrie",962472279,"Commander Luke Skywalker","COMMANDERLUKESKYWALKER","Light Side","Attacker",12,21097,7,85,"Rebel",NA,NA,NA,"uniqueskill_COMMANDERLUKESKYWALKER02",NA,NA
"Drewish",266161177,"Commander Luke Skywalker","COMMANDERLUKESKYWALKER","Light Side","Attacker",12,21192,7,85,"Rebel",NA,NA,NA,"uniqueskill_COMMANDERLUKESKYWALKER02",NA,NA
"D'Artagnan",244782846,"Commander Luke Skywalker","COMMANDERLUKESKYWALKER","Light Side","Attacker",12,23733,7,85,"Rebel",NA,NA,NA,"uniqueskill_COMMANDERLUKESKYWALKER01","uniqueskill_COMMANDERLUKESKYWALKER02",NA
"Peps",912783323,"Commander Luke Skywalker","COMMANDERLUKESKYWALKER","Light Side","Attacker",12,26505,7,85,"Rebel",NA,NA,NA,"leaderskill_COMMANDERLUKESKYWALKER","uniqueskill_COMMANDERLUKESKYWALKER01","uniqueskill_COMMANDERLUKESKYWALKER02"
"YimYames",663748144,"Commander Luke Skywalker","COMMANDERLUKESKYWALKER","Light Side","Attacker",11,19171,7,85,"Rebel",NA,NA,NA,"uniqueskill_COMMANDERLUKESKYWALKER02",NA,NA
"Kelsier",866766384,"Commander Luke Skywalker","COMMANDERLUKESKYWALKER","Light Side","Attacker",12,18559,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Oberon",298518446,"Commander Luke Skywalker","COMMANDERLUKESKYWALKER","Light Side","Attacker",12,21042,7,85,"Rebel",NA,NA,NA,"uniqueskill_COMMANDERLUKESKYWALKER02",NA,NA
"boogstien",569715162,"Commander Luke Skywalker","COMMANDERLUKESKYWALKER","Light Side","Attacker",12,20838,7,85,"Rebel",NA,NA,NA,"uniqueskill_COMMANDERLUKESKYWALKER02",NA,NA
"doctorx",284629595,"Commander Luke Skywalker","COMMANDERLUKESKYWALKER","Light Side","Attacker",12,26092,7,85,"Rebel",NA,NA,NA,"leaderskill_COMMANDERLUKESKYWALKER","uniqueskill_COMMANDERLUKESKYWALKER01","uniqueskill_COMMANDERLUKESKYWALKER02"
"Tez",613277982,"Commander Luke Skywalker","COMMANDERLUKESKYWALKER","Light Side","Attacker",12,26229,7,85,"Rebel",NA,NA,NA,"leaderskill_COMMANDERLUKESKYWALKER","uniqueskill_COMMANDERLUKESKYWALKER01","uniqueskill_COMMANDERLUKESKYWALKER02"
